DISTRICT,D20GR13N,D20GR13R,D30GR13N,D30GR13R,D40GR13N,D40GR13R,DA0GH13N,DA0GH13R,DA0GM13N,DA0GM13R,DA0GR13N,DA0GR13R,DB0GR13N,DB0GR13R,DH0GR13N,DH0GR13R,DI0GR13N,DI0GR13R,DPETALLC,DPETASIC,DPETASIP,DPETBLAC,DPETBLAP,DPETDISC,DPETDISP,DPETECOC,DPETECOP,DPETHISC,DPETHISP,DPETINDC,DPETINDP,DPETLEPC,DPETLEPP,DPETNEDC,DPETNEDP,DPETPCIC,DPETPCIP,DPETRSKC,DPETRSKP,DPETTWOC,DPETTWOP,DPETWHIC,DPETWHIP,DS0GR13N,DS0GR13R,DW0GR13N,DW0GR13R
"212902",1,0.8,1,0.8,0,0,105,82.7,22,17.3,127,100,3,2.4,5,3.9,1,0.8,2310,8,0.3,99,4.3,26,1.1,803,34.8,167,7.2,20,0.9,51,2.2,1507,65.2,0,0,865,37.4,63,2.7,1953,84.5,10,7.9,116,91.3
"212903",2,0.8,3,1.2,1,0.4,156,60.5,102,39.5,258,100,17,6.6,34,13.2,1,0.4,3816,46,1.2,265,6.9,58,1.4,1750,45.9,520,13.6,16,0.4,128,3.4,2066,54.1,0,0,1227,32.2,159,4.2,2810,73.6,32,12.4,200,77.5
"212904",0,0,0,0,0,0,65,94.2,4,5.8,69,100,12,17.4,6,8.7,1,1.4,1104,6,0.5,139,12.6,12,1,599,54.3,117,10.6,6,0.5,45,4.1,505,45.7,3,0.3,725,65.7,31,2.8,802,72.6,2,2.9,50,72.5
"212905",10,1,15,1.6,0,0,726,75.9,231,24.1,957,100,308,32.2,349,36.5,4,0.4,17993,234,1.3,5452,30.3,272,1.4,12913,71.8,7971,44.3,47,0.3,3892,21.6,5080,28.2,9,0.1,10997,61.1,308,1.7,3972,22.1,65,6.8,271,28.3
"212906",3,0.9,6,1.8,2,0.6,253,77.1,75,22.9,328,100,36,11,31,9.5,1,0.3,4582,139,3,520,11.3,64,1.3,1747,38.1,536,11.7,31,0.7,132,2.9,2835,61.9,6,0.1,1753,38.3,138,3,3212,70.1,14,4.3,249,75.9
"212909",12,5.2,0,0,0,0,197,85.3,34,14.7,231,100,46,19.9,80,34.6,0,0,3488,34,1,633,18.1,72,1.9,2488,71.3,1456,41.7,9,0.3,631,18.1,1000,28.7,5,0.1,1917,55,95,2.7,1256,36,10,4.3,93,40.3
"212910",0,0,0,0,0,0,52,86.7,8,13.3,60,100,8,13.3,6,10,0,0,1020,1,0.1,198,19.4,21,1.8,595,58.3,232,22.7,2,0.2,32,3.1,425,41.7,0,0,455,44.6,17,1.7,570,55.9,4,6.7,46,76.7
"213801",1,1.4,0,0,0,0,12,17.1,58,82.9,70,100,2,2.9,4,5.7,0,0,206,1,0.5,21,10.2,0,0,123,59.7,33,16,2,1,0,0,83,40.3,0,0,181,87.9,5,2.4,144,69.9,7,10,63,90
"213901",2,1.5,0,0,1,0.7,101,74.8,34,25.2,135,100,1,0.7,36,26.7,2,1.5,1650,14,0.8,7,0.4,9,0.5,727,44.1,483,29.3,19,1.2,141,8.5,923,55.9,2,0.1,728,44.1,32,1.9,1093,66.2,9,6.7,93,68.9
"214901",0,0,2,0.3,0,0,658,92.7,52,7.3,710,100,0,0,708,99.7,0,0,10851,21,0.2,2,0,168,1.5,10499,96.8,10714,98.7,2,0,6617,61,352,3.2,1,0,7746,71.4,1,0,110,1,82,11.5,0,0
"214902",0,0,0,0,0,0,19,95,1,5,20,100,0,0,19,95,0,0,258,0,0,2,0.8,2,0.7,220,85.3,255,98.8,0,0,36,14,38,14.7,0,0,131,50.8,0,0,1,0.4,5,25,1,5
"214903",0,0,0,0,0,0,332,92.5,27,7.5,359,100,0,0,359,100,0,0,6475,0,0,1,0,96,1.4,5910,91.3,6473,100,0,0,4611,71.2,565,8.7,0,0,5397,83.4,0,0,1,0,28,7.8,0,0
"215901",1,1.4,1,1.4,0,0,64,87.7,9,12.3,73,100,0,0,30,41.1,2,2.7,1510,8,0.5,31,2.1,23,1.4,955,63.2,511,33.8,22,1.5,112,7.4,555,36.8,2,0.1,610,40.4,19,1.3,917,60.7,7,9.6,39,53.4
"216901",0,0,0,0,0,0,15,100,0,0,15,100,0,0,7,46.7,0,0,314,0,0,2,0.6,2,0.7,143,45.5,146,46.5,2,0.6,11,3.5,171,54.5,0,0,124,39.5,11,3.5,153,48.7,1,6.7,8,53.3
"217901",1,6.3,0,0,0,0,13,81.3,3,18.8,16,100,0,0,4,25,0,0,241,3,1.2,8,3.3,2,0.8,135,56,70,29,0,0,5,2.1,106,44,0,0,77,32,1,0.4,159,66,0,0,11,68.8
"218901",3,5.2,0,0,0,0,58,100,0,0,58,100,0,0,37,63.8,1,1.7,948,2,0.2,5,0.5,3,0.3,496,52.3,657,69.3,1,0.1,92,9.7,452,47.7,0,0,492,51.9,11,1.2,272,28.7,2,3.4,17,29.3
"219901",0,0,0,0,0,0,10,66.7,5,33.3,15,100,0,0,1,6.7,0,0,239,0,0,3,1.3,1,0.4,98,41,41,17.2,0,0,7,2.9,141,59,0,0,89,37.2,4,1.7,191,79.9,1,6.7,14,93.3
"219903",0,0,0,0,0,0,58,87.9,8,12.1,66,100,2,3,40,60.6,0,0,1107,2,0.2,106,9.6,21,1.7,854,77.1,659,59.5,3,0.3,75,6.8,253,22.9,0,0,592,53.5,7,0.6,330,29.8,5,7.6,24,36.4
"219905",0,0,0,0,0,0,13,81.3,3,18.8,16,100,2,12.5,10,62.5,0,0,209,0,0,15,7.2,0,0,158,75.6,116,55.5,1,0.5,11,5.3,51,24.4,2,1,83,39.7,1,0.5,74,35.4,2,12.5,4,25
"220801",3,30,1,10,0,0,8,80,2,20,10,100,1,10,1,10,0,0,342,11,3.2,56,16.4,0,0,48,14,34,9.9,4,1.2,0,0,294,86,3,0.9,30,8.8,25,7.3,209,61.1,2,20,4,40
"220802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1284,113,8.8,303,23.6,0,0,256,19.9,233,18.1,6,0.5,43,3.3,1028,80.1,1,0.1,156,12.1,46,3.6,582,45.3,.,.,.,.
"220809",0,0,1,2,0,0,51,100,0,0,51,100,2,3.9,7,13.7,3,5.9,523,9,1.7,60,11.5,0,0,74,14.1,91,17.4,2,0.4,1,0.2,449,85.9,2,0.4,14,2.7,12,2.3,347,66.3,2,3.9,38,74.5
"220810",1,2.5,4,10,0,0,40,100,0,0,40,100,1,2.5,9,22.5,0,0,695,72,10.4,26,3.7,0,0,0,0,74,10.6,4,0.6,1,0.1,695,100,0,0,39,5.6,28,4,491,70.6,3,7.5,25,62.5
"220811",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,532,21,3.9,241,45.3,0,0,437,82.1,174,32.7,2,0.4,179,33.6,95,17.9,1,0.2,307,57.7,13,2.4,80,15,.,.,.,.
"220812",2,4.9,0,0,0,0,11,26.8,30,73.2,41,100,13,31.7,15,36.6,0,0,200,0,0,69,34.5,0,0,155,77.5,81,40.5,1,0.5,1,0.5,45,22.5,0,0,185,92.5,8,4,41,20.5,2,4.9,11,26.8
"220813",0,0,0,0,0,0,45,97.8,1,2.2,46,100,4,8.7,17,37,0,0,3652,284,7.8,957,26.2,0,0,1829,50.1,1071,29.3,20,0.5,538,14.7,1823,49.9,3,0.1,1230,33.7,86,2.4,1231,33.7,1,2.2,25,54.3
"220814",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,329,5,1.5,42,12.8,0,0,39,11.9,61,18.5,3,0.9,2,0.6,290,88.1,0,0,18,5.5,17,5.2,201,61.1,.,.,.,.
"220815",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502,4,0.8,279,55.6,0,0,312,62.2,109,21.7,0,0,26,5.2,190,37.8,3,0.6,154,30.7,18,3.6,89,17.7,.,.,.,.
"220816",0,0,1,3.8,0,0,26,100,0,0,26,100,3,11.5,20,76.9,0,0,2379,108,4.5,619,26,0,0,1785,75,1430,60.1,3,0.1,630,26.5,594,25,3,0.1,1181,49.6,58,2.4,158,6.6,2,7.7,2,7.7
"220817",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,719,45,6.3,237,33,0,0,338,47,162,22.5,2,0.3,44,6.1,381,53,0,0,67,9.3,29,4,244,33.9,.,.,.,.
"220818",0,0,0,0,0,0,14,93.3,1,6.7,15,100,15,100,0,0,0,0,606,0,0,549,90.6,0,0,409,67.5,34,5.6,3,0.5,0,0,197,32.5,0,0,158,26.1,8,1.3,12,2,1,6.7,0,0
"220901",59,1.6,317,8.4,2,0.1,2768,73.6,992,26.4,3760,100,876,23.3,1286,34.2,13,0.3,64629,4076,6.3,15676,24.3,3074,4.3,44256,68.5,28298,43.8,314,0.5,16777,26,20373,31.5,119,0.2,40322,62.4,1276,2,14870,23,263,7,1207,32.1
"220902",23,1.6,118,8,2,0.1,1108,75.3,363,24.7,1471,100,101,6.9,450,30.6,9,0.6,24252,1197,4.9,1918,7.9,448,1.7,13720,56.6,9392,38.7,169,0.7,4359,18,10532,43.4,65,0.3,11685,48.2,603,2.5,10908,45,124,8.4,768,52.2
"220904",0,0,5,1.8,0,0,260,94.5,15,5.5,275,100,128,46.5,125,45.5,0,0,5507,35,0.6,2231,40.5,183,3,4731,85.9,2847,51.7,7,0.1,1352,24.6,776,14.1,2,0,4195,76.2,79,1.4,306,5.6,15,5.5,17,6.2
"220905",49,1.3,103,2.8,1,0,3083,84.6,563,15.4,3646,100,809,22.2,2157,59.2,8,0.2,84360,1650,2,19158,22.7,1636,1.8,65166,77.2,52963,62.8,138,0.2,25809,30.6,19194,22.8,80,0.1,51957,61.6,1068,1.3,9303,11,223,6.1,519,14.2
"220906",41,3.7,106,9.6,3,0.3,955,86.3,151,13.7,1106,100,50,4.5,188,17,6,0.5,13469,1165,8.6,592,4.4,144,1,3029,22.5,3076,22.8,68,0.5,1171,8.7,10440,77.5,19,0.1,3839,28.5,602,4.5,7947,59,60,5.4,712,64.4
"220907",54,2.5,164,7.6,7,0.3,1777,81.8,395,18.2,2172,100,189,8.7,384,17.7,17,0.8,33685,2579,7.7,2689,8,192,0.5,7936,23.6,7124,21.1,219,0.7,2128,6.3,25749,76.4,65,0.2,10422,30.9,1257,3.7,19752,58.6,115,5.3,1357,62.5
"220908",80,3.7,131,6.1,2,0.1,1674,77.5,485,22.5,2159,100,605,28,474,22,10,0.5,32735,2093,6.4,8684,26.5,455,1.3,12493,38.2,8093,24.7,140,0.4,3534,10.8,20242,61.8,20,0.1,11616,35.5,1487,4.5,12218,37.3,163,7.5,857,39.7
"220910",1,0.8,2,1.5,0,0,111,84.7,20,15.3,131,100,15,11.5,72,55,2,1.5,3213,32,1,367,11.4,101,2.8,2474,77,1864,58,12,0.4,605,18.8,739,23,7,0.2,1967,61.2,81,2.5,850,26.5,15,11.5,39,29.8
"220912",15,1.5,47,4.7,2,0.2,795,80,199,20,994,100,384,38.6,259,26.1,18,1.8,15002,616,4.1,6181,41.2,305,1.8,9401,62.7,4415,29.4,101,0.7,1832,12.2,5601,37.3,25,0.2,7854,52.4,396,2.6,3268,21.8,73,7.3,269,27.1
"220914",4,1.8,10,4.4,0,0,181,80.1,45,19.9,226,100,46,20.4,45,19.9,2,0.9,3181,124,3.9,602,18.9,21,0.6,1338,42.1,711,22.4,25,0.8,195,6.1,1843,57.9,12,0.4,1149,36.1,95,3,1612,50.7,16,7.1,119,52.7
"220915",9,2.3,5,1.3,1,0.3,326,84,62,16,388,100,6,1.5,60,15.5,3,0.8,5970,33,0.6,46,0.8,117,1.8,2816,47.2,1116,18.7,33,0.6,233,3.9,3154,52.8,1,0,2262,37.9,144,2.4,4597,77,15,3.9,304,78.4
"220916",31,2.2,113,7.9,31,2.2,1244,87.5,178,12.5,1422,100,248,17.4,354,24.9,11,0.8,22129,1473,6.7,3781,17.1,217,0.9,11782,53.2,6420,29,114,0.5,2747,12.4,10347,46.8,509,2.3,9559,43.2,629,2.8,9203,41.6,79,5.6,634,44.6
"220917",4,2.3,2,1.1,0,0,132,75.9,42,24.1,174,100,4,2.3,114,65.5,0,0,3938,11,0.3,46,1.2,58,1.4,3422,86.9,3018,76.6,11,0.3,1206,30.6,516,13.1,3,0.1,2659,67.5,48,1.2,801,20.3,14,8,50,28.7
"220918",25,2.5,49,4.9,1,0.1,793,79.4,206,20.6,999,100,108,10.8,344,34.4,9,0.9,18155,676,3.7,1736,9.6,230,1.2,7334,40.4,6452,35.5,113,0.6,1458,8,10821,59.6,54,0.3,7641,42.1,582,3.2,8542,47.1,90,9,463,46.3
"220919",21,3.6,36,6.1,0,0,551,93.5,38,6.5,589,100,15,2.5,42,7.1,3,0.5,7791,809,10.4,149,1.9,23,0.3,164,2.1,650,8.3,26,0.3,92,1.2,7627,97.9,12,0.2,764,9.8,297,3.8,5848,75.1,49,8.3,472,80.1
"220920",14,3.5,6,1.5,1,0.2,282,70.1,120,29.9,402,100,33,8.2,131,32.6,1,0.2,6552,120,1.8,412,6.3,93,1.3,3507,53.5,2281,34.8,30,0.5,605,9.2,3045,46.5,14,0.2,3274,50,275,4.2,3420,52.2,24,6,216,53.7
"221801",12,5.1,6,2.6,1,0.4,151,64.3,84,35.7,235,100,21,8.9,41,17.4,1,0.4,12522,463,3.7,1697,13.6,0,0,5241,41.9,3462,27.6,55,0.4,538,4.3,7281,58.1,19,0.2,3441,27.5,536,4.3,6290,50.2,16,6.8,153,65.1
"221901",30,3.1,15,1.5,0,0,753,76.8,228,23.2,981,100,137,14,336,34.3,6,0.6,17184,323,1.9,2024,11.8,620,3.2,11279,65.6,7207,41.9,63,0.4,686,4,5905,34.4,16,0.1,5817,33.9,658,3.8,6893,40.1,137,14,457,46.6
"221904",0,0,0,0,0,0,56,82.4,12,17.6,68,100,1,1.5,11,16.2,0,0,1179,0,0,11,0.9,17,1.3,676,57.3,272,23.1,8,0.7,20,1.7,503,42.7,1,0.1,509,43.2,20,1.7,867,73.5,6,8.8,56,82.4
"221905",0,0,0,0,0,0,11,78.6,3,21.4,14,100,0,0,4,28.6,0,0,177,1,0.6,2,1.1,0,0,73,41.2,21,11.9,0,0,2,1.1,104,58.8,0,0,50,28.2,4,2.3,149,84.2,2,14.3,10,71.4
"221911",3,3.6,0,0,0,0,49,59,34,41,83,100,0,0,6,7.2,0,0,1051,4,0.4,3,0.3,2,0.2,308,29.3,109,10.4,3,0.3,3,0.3,743,70.7,0,0,280,26.6,15,1.4,917,87.3,11,13.3,74,89.2
"221912",12,6.1,5,2.5,1,0.5,176,88.9,22,11.1,198,100,6,3,18,9.1,0,0,3829,81,2.1,114,3,29,0.7,586,15.3,536,14,15,0.4,24,0.6,3243,84.7,3,0.1,825,21.5,121,3.2,2959,77.3,13,6.6,156,78.8
"222901",0,0,0,0,0,0,4,80,1,20,5,100,0,0,4,80,0,0,140,0,0,1,0.7,1,0.7,42,30,77,55,0,0,2,1.4,98,70,0,0,20,14.3,2,1.4,60,42.9,0,0,1,20
"223901",1,0.9,1,0.9,0,0,73,65.2,39,34.8,112,100,5,4.5,76,67.9,0,0,1782,10,0.6,50,2.8,84,4.1,1314,73.7,1368,76.8,2,0.1,133,7.5,468,26.3,0,0,926,52,17,1,335,18.8,12,10.7,29,25.9
"223902",0,0,0,0,0,0,17,89.5,2,10.5,19,100,0,0,17,89.5,0,0,325,0,0,3,0.9,5,1.4,238,73.2,212,65.2,4,1.2,15,4.6,87,26.8,0,0,161,49.5,6,1.8,100,30.8,3,15.8,2,10.5
"223904",0,0,0,0,0,0,13,92.9,1,7.1,14,100,0,0,1,7.1,1,7.1,246,0,0,3,1.2,0,0,140,56.9,110,44.7,0,0,32,13,106,43.1,0,0,130,52.8,0,0,133,54.1,0,0,12,85.7
"224901",0,0,0,0,0,0,17,94.4,1,5.6,18,100,0,0,1,5.6,0,0,197,0,0,1,0.5,0,0,100,50.8,35,17.8,0,0,0,0,97,49.2,0,0,106,53.8,1,0.5,160,81.2,1,5.6,17,94.4
"224902",0,0,0,0,0,0,9,90,1,10,10,100,0,0,4,40,0,0,92,0,0,0,0,0,0,59,64.1,19,20.7,0,0,1,1.1,33,35.9,0,0,41,44.6,4,4.3,69,75,0,0,6,60
"225902",8,2.5,2,0.6,0,0,248,78.5,68,21.5,316,100,41,13,186,58.9,2,0.6,5431,30,0.6,658,12.1,87,1.5,4585,84.4,3672,67.6,16,0.3,1971,36.3,846,15.6,0,0,3829,70.5,74,1.4,981,18.1,32,10.1,77,24.4
"225905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,157,0,0,2,1.3,0,0,147,93.6,131,83.4,0,0,85,54.1,10,6.4,1,0.6,128,81.5,2,1.3,21,13.4,.,.,.,.
"225906",1,1.4,0,0,0,0,63,86.3,10,13.7,73,100,1,1.4,19,26,2,2.7,1004,7,0.7,32,3.2,2,0.2,499,49.7,319,31.8,4,0.4,133,13.2,505,50.3,0,0,383,38.1,18,1.8,624,62.2,7,9.6,50,68.5
"225907",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,497,3,0.6,8,1.6,0,0,304,61.2,217,43.7,2,0.4,136,27.4,193,38.8,0,0,233,46.9,9,1.8,258,51.9,.,.,.,.
"226801",0,0,0,0,0,0,19,82.6,4,17.4,23,100,0,0,12,52.2,0,0,1165,12,1,38,3.3,0,0,502,43.1,567,48.7,1,0.1,20,1.7,663,56.9,0,0,530,45.5,37,3.2,510,43.8,1,4.3,11,47.8
"226901",0,0,0,0,0,0,18,62.1,11,37.9,29,100,0,0,3,10.3,1,3.4,471,0,0,0,0,3,0.6,88,18.7,91,19.3,3,0.6,1,0.2,383,81.3,0,0,113,24,23,4.9,354,75.2,2,6.9,25,86.2
"226903",11,1.3,14,1.6,0,0,581,66.9,288,33.1,869,100,38,4.4,474,54.5,1,0.1,14550,147,1,639,4.4,188,1.2,8716,59.9,8515,58.5,39,0.3,699,4.8,5834,40.1,12,0.1,7570,52,214,1.5,4984,34.3,101,11.6,331,38.1
"226905",0,0,0,0,0,0,20,80,5,20,25,100,0,0,3,12,0,0,287,2,0.7,8,2.8,3,0.9,145,50.5,49,17.1,3,1,1,0.3,142,49.5,0,0,91,31.7,10,3.5,215,74.9,3,12,22,88
"226906",2,2.7,0,0,0,0,58,78.4,16,21.6,74,100,1,1.4,12,16.2,0,0,1089,1,0.1,1,0.1,5,0.5,140,12.9,199,18.3,0,0,17,1.6,949,87.1,2,0.2,239,21.9,11,1,875,80.3,3,4.1,59,79.7
"226907",1,1.4,0,0,0,0,59,84.3,11,15.7,70,100,1,1.4,28,40,0,0,1054,4,0.4,5,0.5,13,1.1,668,63.4,444,42.1,0,0,48,4.6,386,36.6,0,0,562,53.3,15,1.4,586,55.6,6,8.6,40,57.1
"226908",0,0,0,0,0,0,15,100,0,0,15,100,0,0,6,40,0,0,272,3,1.1,1,0.4,1,0.4,130,47.8,95,34.9,1,0.4,11,4,142,52.2,0,0,95,34.9,2,0.7,170,62.5,1,6.7,9,60
"227801",1,2.6,0,0,0,0,1,2.6,38,97.4,39,100,1,2.6,28,71.8,0,0,167,0,0,17,10.2,0,0,103,61.7,123,73.7,2,1.2,9,5.4,64,38.3,0,0,149,89.2,4,2.4,21,12.6,4,10.3,9,23.1
"227803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1111,24,2.2,51,4.6,0,0,600,54,700,63,5,0.5,269,24.2,511,46,0,0,556,50,36,3.2,295,26.6,.,.,.,.
"227804",1,3.8,1,3.8,0,0,23,88.5,3,11.5,26,100,2,7.7,4,15.4,0,0,871,51,5.9,123,14.1,0,0,369,42.4,296,34,1,0.1,143,16.4,502,57.6,0,0,401,46,24,2.8,376,43.2,3,11.5,18,69.2
"227805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,237,0,0,214,90.3,0,0,187,78.9,11,4.6,0,0,0,0,50,21.1,0,0,98,41.4,9,3.8,3,1.3,.,.,.,.
"227806",2,5.9,0,0,0,0,8,23.5,26,76.5,34,100,11,32.4,6,17.6,1,2.9,638,10,1.6,96,15,0,0,395,61.9,188,29.5,3,0.5,33,5.2,243,38.1,0,0,574,90,25,3.9,316,49.5,8,23.5,14,41.2
"227814",3,15.8,0,0,0,0,15,78.9,4,21.1,19,100,4,21.1,7,36.8,0,0,360,34,9.4,19,5.3,0,0,2,0.6,90,25,2,0.6,0,0,358,99.4,0,0,31,8.6,7,1.9,208,57.8,1,5.3,5,26.3
"227816",2,3.4,9,15.5,0,0,58,100,0,0,58,100,9,15.5,28,48.3,0,0,3070,297,9.7,347,11.3,0,0,1579,51.4,1432,46.6,5,0.2,650,21.2,1491,48.6,1,0,1245,40.6,83,2.7,905,29.5,0,0,10,17.2
"227817",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,353,1,0.3,104,29.5,0,0,330,93.5,224,63.5,3,0.8,120,34,23,6.5,0,0,175,49.6,4,1.1,17,4.8,.,.,.,.
"227819",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,305,4,1.3,35,11.5,0,0,153,50.2,209,68.5,1,0.3,66,21.6,152,49.8,0,0,179,58.7,10,3.3,46,15.1,.,.,.,.
"227820",0,0,0,0,0,0,68,95.8,3,4.2,71,100,3,4.2,66,93,0,0,3098,9,0.3,171,5.5,0,0,2823,91.1,2835,91.5,0,0,1556,50.2,275,8.9,1,0,1895,61.2,25,0.8,57,1.8,2,2.8,2,2.8
"227821",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,374,3,0.8,11,2.9,0,0,77,20.6,85,22.7,0,0,9,2.4,297,79.4,0,0,109,29.1,14,3.7,261,69.8,.,.,.,.
"227824",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,854,0,0,117,13.7,0,0,801,93.8,718,84.1,0,0,227,26.6,53,6.2,0,0,570,66.7,4,0.5,15,1.8,.,.,.,.
"227825",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,278,0,0,22,7.9,0,0,84,30.2,247,88.8,0,0,139,50,194,69.8,0,0,150,54,1,0.4,8,2.9,.,.,.,.
"227901",92,2.2,143,3.4,4,0.1,3296,77.8,940,22.2,4236,100,461,10.9,2215,52.3,17,0.4,85014,3013,3.5,6959,8.2,1320,1.4,52030,61.2,50983,60,182,0.2,22961,27,32984,38.8,50,0.1,47560,55.9,2201,2.6,21626,25.4,418,9.9,1304,30.8
"227904",38,2.6,138,9.4,3,0.2,1199,81.5,272,18.5,1471,100,323,22,544,37,7,0.5,23497,1750,7.4,4250,18.1,546,2.2,12638,53.8,10801,46,84,0.4,4645,19.8,10859,46.2,43,0.2,11560,49.2,851,3.6,5718,24.3,108,7.3,418,28.4
"227907",4,1.1,6,1.6,1,0.3,294,78.8,79,21.2,373,100,109,29.2,196,52.5,0,0,8619,212,2.5,2041,23.7,213,2.4,6736,78.2,5362,62.2,20,0.2,2724,31.6,1883,21.8,8,0.1,4807,55.8,176,2,800,9.3,36,9.7,57,15.3
"227909",20,3.4,55,9.2,0,0,556,93.1,41,6.9,597,100,4,0.7,76,12.7,2,0.3,7983,871,10.9,65,0.8,31,0.4,245,3.1,1041,13,22,0.3,180,2.3,7738,96.9,7,0.1,931,11.7,315,3.9,5662,70.9,29,4.9,440,73.7
"227910",13,2.1,3,0.5,0,0,520,85.1,91,14.9,611,100,78,12.8,466,76.3,1,0.2,11611,65,0.6,1148,9.9,374,3,9933,85.5,9506,81.9,34,0.3,3876,33.4,1678,14.5,8,0.1,8367,72.1,126,1.1,724,6.2,48,7.9,50,8.2
"227912",2,2.1,2,2.1,0,0,84,86.6,13,13.4,97,100,3,3.1,20,20.6,0,0,1383,8,0.6,12,0.9,17,1.2,416,30.1,294,21.3,4,0.3,60,4.3,967,69.9,1,0.1,413,29.9,31,2.2,1033,74.7,10,10.3,70,72.2
"227913",20,4,20,4,0,0,460,93.1,34,6.9,494,100,4,0.8,82,16.6,0,0,8224,335,4.1,80,1,80,1,1035,12.6,1585,19.3,31,0.4,447,5.4,7189,87.4,1,0,1965,23.9,316,3.8,5876,71.4,33,6.7,368,74.5
"228901",1,2.1,1,2.1,0,0,31,64.6,17,35.4,48,100,4,8.3,8,16.7,0,0,719,3,0.4,47,6.5,6,0.7,451,62.7,80,11.1,1,0.1,22,3.1,268,37.3,0,0,304,42.3,38,5.3,550,76.5,9,18.8,34,70.8
"228903",1,1.4,0,0,0,0,72,100,0,0,72,100,18,25,12,16.7,0,0,1223,4,0.3,228,18.6,65,4.6,907,74.2,260,21.3,2,0.2,97,7.9,316,25.8,0,0,767,62.7,31,2.5,698,57.1,8,11.1,41,56.9
"228904",0,0,0,0,0,0,3,75,1,25,4,100,0,0,1,25,0,0,109,0,0,0,0,5,3.6,68,62.4,6,5.5,0,0,0,0,41,37.6,0,0,36,33,0,0,103,94.5,2,50,3,75
"228905",0,0,0,0,0,0,16,88.9,2,11.1,18,100,2,11.1,2,11.1,0,0,194,0,0,13,6.7,2,0.9,102,52.6,11,5.7,1,0.5,1,0.5,92,47.4,0,0,44,22.7,2,1,167,86.1,2,11.1,14,77.8
"229901",1,2.9,0,0,0,0,29,82.9,6,17.1,35,100,0,0,4,11.4,0,0,414,2,0.5,12,2.9,2,0.4,238,57.5,19,4.6,2,0.5,3,0.7,176,42.5,0,0,170,41.1,5,1.2,374,90.3,3,8.6,30,85.7
"229903",0,0,0,0,0,0,53,84.1,10,15.9,63,100,20,31.7,0,0,3,4.8,1323,5,0.4,334,25.2,32,2.1,909,68.7,91,6.9,28,2.1,30,2.3,414,31.3,1,0.1,693,52.4,43,3.3,821,62.1,8,12.7,40,63.5
"229904",1,1.3,1,1.3,0,0,61,77.2,18,22.8,79,100,3,3.8,5,6.3,0,0,1251,6,0.5,18,1.4,16,1.1,583,46.6,54,4.3,6,0.5,6,0.5,668,53.4,0,0,387,30.9,22,1.8,1145,91.5,10,12.7,69,87.3
"229905",0,0,0,0,0,0,12,54.5,10,45.5,22,100,0,0,0,0,0,0,391,0,0,0,0,12,2.5,233,59.6,16,4.1,6,1.5,0,0,158,40.4,0,0,176,45,6,1.5,363,92.8,5,22.7,22,100
"229906",0,0,0,0,0,0,13,92.9,1,7.1,14,100,2,14.3,1,7.1,0,0,178,0,0,20,11.2,0,0,94,52.8,5,2.8,0,0,1,0.6,84,47.2,0,0,73,41,2,1.1,151,84.8,2,14.3,11,78.6
"230901",0,0,0,0,0,0,38,84.4,7,15.6,45,100,10,22.2,2,4.4,1,2.2,704,4,0.6,82,11.6,10,1.2,464,65.9,61,8.7,5,0.7,13,1.8,240,34.1,1,0.1,335,47.6,34,4.8,517,73.4,8,17.8,32,71.1
"230902",5,3.5,0,0,0,0,116,81.7,26,18.3,142,100,35,24.6,11,7.7,2,1.4,2462,14,0.6,364,14.8,46,1.7,1640,66.6,382,15.5,17,0.7,146,5.9,822,33.4,0,0,936,38,94,3.8,1591,64.6,15,10.6,89,62.7
"230903",5,11.6,0,0,0,0,31,72.1,12,27.9,43,100,3,7,3,7,0,0,843,7,0.8,61,7.2,5,0.5,565,67,120,14.2,5,0.6,41,4.9,278,33,0,0,416,49.3,26,3.1,624,74,8,18.6,32,74.4
"230904",0,0,0,0,1,5,14,70,6,30,20,100,5,25,3,15,0,0,314,1,0.3,27,8.6,1,0.3,200,63.7,52,16.6,1,0.3,14,4.5,114,36.3,1,0.3,156,49.7,8,2.5,224,71.3,1,5,11,55
"230905",0,0,0,0,0,0,76,88.4,10,11.6,86,100,0,0,12,14,2,2.3,1039,3,0.3,7,0.7,6,0.5,529,50.9,166,16,3,0.3,56,5.4,510,49.1,0,0,388,37.3,21,2,839,80.8,5,5.8,72,83.7
